search,config,trades,gross_bp,tick_bp,net_bp,hit_rate,sr_per_trade,ann_sharpe,trades_per_year
consensus surprise,fade|e5|z1.5|tp5|sl2|t60,41,0.3295562239583539,0.239,0.0906562239583538,0.4878048780487805,0.0333856237082556,0.07758389874690318,5.400378651280202
CPI x TY brackets,fade|mv2|tp1f|sl0.5f|tr2|t30,46,0.330695348523944,0.239,0.0917953485239439,0.3695652173913043,0.0314713738251308,0.07746665346931883,6.0589614136314465
consensus surprise,fade_then_flip|e15|z2|tp2|sl3|t240,41,0.3224664352747681,0.239,0.083566435274768,0.6341463414634146,0.0332088833183099,0.07717317679550693,5.400378651280202
CPI x TY brackets,fade|mv0.5|tp1f|sl2f|tr4|t118,69,0.3228845073508395,0.239,0.0839845073508394,0.5072463768115942,0.0255314855410046,0.07696987968627836,9.08844212044717
CPI x TY brackets,fade|mv3|tp0.5f|sl1.5f|tr2|t30,38,0.3340548708006599,0.239,0.0951548708006599,0.4210526315789473,0.0342368290080342,0.0765958975565204,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|slinff|tr2|t30,38,0.3340548708006599,0.239,0.0951548708006599,0.4210526315789473,0.0342368290080342,0.0765958975565204,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|sl2f|tr2|t30,38,0.3340548708006599,0.239,0.0951548708006599,0.4210526315789473,0.0342368290080342,0.0765958975565204,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|sl0.5f|tr2|t30,38,0.3340548708006599,0.239,0.0951548708006599,0.4210526315789473,0.0342368290080342,0.0765958975565204,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|sl1f|tr2|t30,38,0.3340548708006599,0.239,0.0951548708006599,0.4210526315789473,0.0342368290080342,0.0765958975565204,5.005228993869456
CPI x TY brackets,momentum|mv0.5|tp0.5f|slinff|tr-|t118,69,0.3188298049118517,0.239,0.0799298049118516,0.6521739130434783,0.0253958722341993,0.07656104566477584,9.08844212044717
CPI x TY brackets,fade|mv2|tp1b|sl4b|tr4|t238,46,0.3121864866271188,0.239,0.0732864866271189,0.782608695652174,0.031077089648612596,0.07649612463761014,6.0589614136314465
CPI x TY brackets,momentum|mv3|tp1.5f|slinff|tr-|t238,38,0.4433805917124419,0.239,0.2044805917124418,0.5,0.0340710396158182,0.07622498740887924,5.005228993869456
CPI x TY brackets,momentum|mv3|tp1.5f|sl2f|tr-|t238,38,0.4433805917124419,0.239,0.2044805917124418,0.5,0.0340710396158182,0.07622498740887924,5.005228993869456
CPI x TY brackets,fade|mv1|tp1b|sl4b|tr4|t118,60,0.298867405839479,0.239,0.0599674058394789,0.75,0.0270994508290912,0.07618268810742375,7.90299314821493
CPI x TY brackets,fade|mv0|tp0.75f|sl2f|tr2|t238,84,0.2945174362272314,0.239,0.0556174362272313,0.4761904761904761,0.0227258671709901,0.07559277430218289,11.064190407500902
CPI x TY brackets,fade|mv0|tp0.75f|sl2f|tr2|t118,84,0.2945174362272314,0.239,0.0556174362272313,0.4761904761904761,0.0227258671709901,0.07559277430218289,11.064190407500902
consensus surprise,fade|e15|z2|tp5|sl1|t240,32,0.3250570921212463,0.239,0.0861570921212461,0.34375,0.036770522300596,0.07549096299424425,4.2149296790479625
CPI x TY brackets,fade|mv1|tp0.75f|sl1f|tr4|t238,60,0.3290516397180586,0.239,0.0901516397180585,0.5166666666666667,0.0267515109224365,0.07520455030101676,7.90299314821493
CPI x TY brackets,fade|mv0.5|tp1f|sl1.5f|tr-|t118,69,0.3405841208930363,0.239,0.1016841208930363,0.5652173913043478,0.024941392608908902,0.07519092397631061,9.08844212044717
CPI x TY brackets,fade|mv3|tp3b|sl2b|tr4|t30,38,0.3300573487995041,0.239,0.091157348799504,0.5263157894736842,0.0335886181696661,0.07514569634311309,5.005228993869456
consensus surprise,fade_then_flip|e15|z2|tp1|sl5|t30,32,0.2867771106058497,0.239,0.0478771106058497,0.65625,0.036560667335089,0.0750601245822756,4.2149296790479625
consensus surprise,fade|e15|z2|tp1|slinf|t30,32,0.2867771106058497,0.239,0.0478771106058497,0.65625,0.036560667335089,0.0750601245822756,4.2149296790479625
consensus surprise,fade|e15|z2|tp1|sl5|t30,32,0.2867771106058497,0.239,0.0478771106058497,0.65625,0.036560667335089,0.0750601245822756,4.2149296790479625
consensus surprise,fade_then_flip|e5|z2|tp3|sl3|t60,37,0.3168271587153987,0.239,0.0779271587153986,0.5405405405405406,0.0339445159759328,0.07493602634050554,4.873512441399207
consensus surprise,fade|e15|z1|tp2|sl0.5|t240,89,0.2719955487552022,0.239,0.0330955487552022,0.3595505617977528,0.0218569958911014,0.07483515309538853,11.722773169852147
consensus surprise,fade|e2|z1.5|tp2|sl0.5|t240,41,0.2887860536605901,0.239,0.0498860536605901,0.3414634146341463,0.0321309167980345,0.07466812114363611,5.400378651280202
consensus surprise,fade_then_flip|e15|z1|tp2|sl2|t60,113,0.2779285119367083,0.239,0.0390285119367081,0.5663716814159292,0.019323756578996695,0.07455056810618899,14.883970429138119
parameter search,grid|TY|payrolls|m1|h120|momentum,90,0.3480692944492061,0.239,0.1090692944492061,0.5222222222222223,0.021628237066102517,0.07446677629948333,11.854489722322395
CPI x TY brackets,fade|mv1|tp0.75f|sl2f|tr4|t30,60,0.3187919506585051,0.239,0.079891950658505,0.55,0.0263712627823067,0.07413558673988663,7.90299314821493
CPI x TY brackets,fade|mv1|tp0.75f|slinff|tr4|t30,60,0.3187919506585051,0.239,0.079891950658505,0.55,0.0263712627823067,0.07413558673988663,7.90299314821493
CPI x TY brackets,momentum|mv0|tp5b|sl8b|tr-|t58,84,0.3112072865409916,0.239,0.0723072865409915,0.5119047619047619,0.0222233076608568,0.07392111674398785,11.064190407500902
CPI x TY brackets,momentum|mv0|tp3b|slinfb|tr-|t30,84,0.3002101252957357,0.239,0.0613101252957357,0.5238095238095238,0.0222186476657752,0.07390561625928457,11.064190407500902
consensus surprise,fade_then_flip|e15|z2|tp1|sl2|t240,41,0.2906429328650843,0.239,0.0517429328650843,0.7317073170731707,0.031766512061755,0.07382129137015461,5.400378651280202
consensus surprise,fade_then_flip|e15|z2|tp1|sl2|t120,41,0.2906429328650843,0.239,0.0517429328650843,0.7317073170731707,0.031766512061755,0.07382129137015461,5.400378651280202
CPI x TY brackets,fade|mv2|tp2b|sl2b|tr2|t58,46,0.3070229037171612,0.239,0.0681229037171611,0.4565217391304347,0.029901462467669997,0.07360232330751158,6.0589614136314465
CPI x TY brackets,fade|mv0|tp0.75f|sl2f|tr2|t30,84,0.2918825162435108,0.239,0.0529825162435105,0.4642857142857143,0.0221090066354664,0.07354091863978199,11.064190407500902
CPI x TY brackets,fade|mv1|tp1b|slinfb|tr-|t118,60,0.3166529115170016,0.239,0.0777529115170015,0.8,0.0261560298998676,0.0735305184063351,7.90299314821493
consensus surprise,fade|e2|z2|tp3|sl1|t120,32,0.3146388164833182,0.239,0.0757388164833182,0.34375,0.0357757549651975,0.07344867641777009,4.2149296790479625
CPI x TY brackets,momentum|mv1|tp0.5f|slinff|tr-|t118,60,0.325941325744022,0.239,0.087041325744022,0.6333333333333333,0.0261056311159669,0.07338883602099396,7.90299314821493
consensus surprise,fade|e15|z2|tp1|sl0.5|t30,32,0.2773653432567689,0.239,0.0384653432567689,0.5625,0.0357423180271496,0.07338002940122297,4.2149296790479625
CPI x TY brackets,fade|mv1|tp1f|sl2f|tr-|t238,60,0.3739645020876966,0.239,0.1350645020876967,0.5333333333333333,0.026038785695283596,0.07320091841825571,7.90299314821493
CPI x TY brackets,fade|mv3|tp0.5f|sl0.5f|tr2|t58,38,0.3305093411797468,0.239,0.091609341179747,0.4210526315789473,0.0327170249290741,0.07319573577428605,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|slinff|tr2|t58,38,0.3305093411797468,0.239,0.091609341179747,0.4210526315789473,0.0327170249290741,0.07319573577428605,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|sl1f|tr2|t58,38,0.3305093411797468,0.239,0.091609341179747,0.4210526315789473,0.0327170249290741,0.07319573577428605,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|sl1.5f|tr2|t58,38,0.3305093411797468,0.239,0.091609341179747,0.4210526315789473,0.0327170249290741,0.07319573577428605,5.005228993869456
CPI x TY brackets,fade|mv3|tp0.5f|sl2f|tr2|t58,38,0.3305093411797468,0.239,0.091609341179747,0.4210526315789473,0.0327170249290741,0.07319573577428605,5.005228993869456
consensus surprise,fade|e2|z1.5|tp1|sl0.5|t60,41,0.2749030773873069,0.239,0.0360030773873069,0.5121951219512195,0.0314736771323735,0.07314078062968661,5.400378651280202
consensus surprise,fade|e2|z1.5|tp1|sl0.5|t240,41,0.2749030773873069,0.239,0.0360030773873069,0.5121951219512195,0.0314736771323735,0.07314078062968661,5.400378651280202
consensus surprise,fade|e2|z1.5|tp1|sl0.5|t120,41,0.2749030773873069,0.239,0.0360030773873069,0.5121951219512195,0.0314736771323735,0.07314078062968661,5.400378651280202
CPI x TY brackets,fade|mv3|tp1b|sl8b|tr-|t30,38,0.3179424022351987,0.239,0.0790424022351987,0.7105263157894737,0.0326137428166133,0.07296466922009051,5.005228993869456
CPI x TY brackets,fade|mv2|tp5b|sl2b|tr-|t30,46,0.3313378958990959,0.239,0.0924378958990959,0.4782608695652174,0.0295960398843522,0.07285052691136282,6.0589614136314465
CPI x TY brackets,fade|mv3|tp0.75f|sl1.5f|tr-|t118,38,0.4070486758219479,0.239,0.1681486758219479,0.5526315789473685,0.0324897678574217,0.07268730786540474,5.005228993869456
CPI x TY brackets,fade|mv2|tp2b|slinfb|tr2|t30,46,0.3066670390717171,0.239,0.067767039071717,0.4565217391304347,0.0294491405214258,0.07248893475126474,6.0589614136314465
CPI x TY brackets,fade|mv2|tp2b|sl4b|tr2|t30,46,0.3066670390717171,0.239,0.067767039071717,0.4565217391304347,0.0294491405214258,0.07248893475126474,6.0589614136314465
CPI x TY brackets,fade|mv2|tp2b|sl8b|tr2|t30,46,0.3066670390717171,0.239,0.067767039071717,0.4565217391304347,0.0294491405214258,0.07248893475126474,6.0589614136314465
CPI x TY brackets,fade|mv3|tp3b|sl8b|tr2|t58,38,0.3236646198959554,0.239,0.0847646198959554,0.4210526315789473,0.0323779085189014,0.07243705202447885,5.005228993869456
CPI x TY brackets,fade|mv3|tp3b|sl4b|tr2|t58,38,0.3236646198959554,0.239,0.0847646198959554,0.4210526315789473,0.0323779085189014,0.07243705202447885,5.005228993869456
CPI x TY brackets,fade|mv3|tp3b|slinfb|tr2|t58,38,0.3236646198959554,0.239,0.0847646198959554,0.4210526315789473,0.0323779085189014,0.07243705202447885,5.005228993869456
CPI x TY brackets,fade|mv3|tp1b|sl2b|tr2|t30,38,0.3027814139062373,0.239,0.0638814139062374,0.6578947368421053,0.0322654425007215,0.07218543889742565,5.005228993869456
CPI x TY brackets,fade|mv0.5|tp1f|sl0.5f|tr2|t118,69,0.2997387580659885,0.239,0.0608387580659885,0.4057971014492754,0.0238511025196775,0.07190402173724958,9.08844212044717
CPI x TY brackets,momentum|mv3|tp1f|slinff|tr-|t118,38,0.3788984324859741,0.239,0.139998432485974,0.5263157894736842,0.0320941221599976,0.07180215470763236,5.005228993869456
CPI x TY brackets,momentum|mv3|tp1f|sl2f|tr-|t118,38,0.3788984324859741,0.239,0.139998432485974,0.5263157894736842,0.0320941221599976,0.07180215470763236,5.005228993869456
CPI x TY brackets,momentum|mv3|tp1f|sl1.5f|tr-|t118,38,0.3788984324859741,0.239,0.139998432485974,0.5263157894736842,0.0320941221599976,0.07180215470763236,5.005228993869456
CPI x TY brackets,fade|mv1|tp0.5f|sl0.5f|tr2|t30,60,0.2980365532394947,0.239,0.0591365532394947,0.4666666666666667,0.025533158620037404,0.07177948630086393,7.90299314821493
parameter search,grid|TU|jobless claims|m1|h120|momentum,271,0.2637150937570534,0.223,0.04071509375705337,0.4760147601476014,0.012007847619230749,0.07174142370564641,35.69518571943743
CPI x TY brackets,fade|mv0.5|tp1f|sl2f|tr-|t118,69,0.3347177713199419,0.239,0.0958177713199418,0.5652173913043478,0.023568950312601495,0.07105341626045586,9.08844212044717
consensus surprise,fade_then_flip|e15|z2|tp3|sl1|t60,48,0.2897740236069625,0.239,0.0508740236069624,0.4583333333333333,0.0281562264456063,0.07079706366700028,6.322394518571944
CPI x TY brackets,fade|mv2|tp1b|sl4b|tr-|t30,46,0.3019503720236879,0.239,0.0630503720236879,0.717391304347826,0.028654616443157897,0.0705332170953974,6.0589614136314465
consensus surprise,fade|e2|z1|tp5|sl2|t240,89,0.3056420566856575,0.239,0.0667420566856573,0.4382022471910112,0.0204381458956733,0.06997721849374998,11.722773169852147
CPI x TY brackets,fade|mv1|tp1.5f|sl1f|tr2|t30,60,0.3007147328328818,0.239,0.0618147328328818,0.4166666666666667,0.0248590959539435,0.06988454362546609,7.90299314821493
consensus surprise,fade_then_flip|e5|z1.5|tp1|sl5|t120,44,0.2990453285673907,0.239,0.0601453285673906,0.8181818181818182,0.0290126563795299,0.06984478906474716,5.795528308690948
CPI x TY brackets,fade|mv2|tp2b|sl4b|tr-|t58,46,0.3210266281055659,0.239,0.0821266281055658,0.6521739130434783,0.0282278283367777,0.06948267997790492,6.0589614136314465
CPI x TY brackets,fade|mv1|tp1b|sl2b|tr2|t58,60,0.284559161325344,0.239,0.0456591613253439,0.6666666666666666,0.0246951609087806,0.06942368511972417,7.90299314821493
consensus surprise,fade_then_flip|e15|z1|tp3|sl1|t240,143,0.2714754520038789,0.239,0.0325754520038789,0.3706293706293706,0.0159746742782721,0.06932984160000712,18.835467003245583
CPI x TY brackets,fade|mv2|tp1b|sl8b|tr4|t30,46,0.3009418237439689,0.239,0.0620418237439689,0.717391304347826,0.028160568327769996,0.06931711975040755,6.0589614136314465
CPI x TY brackets,fade|mv2|tp1b|slinfb|tr4|t30,46,0.3009418237439689,0.239,0.0620418237439689,0.717391304347826,0.028160568327769996,0.06931711975040755,6.0589614136314465
CPI x TY brackets,momentum|mv0.5|tp0.25f|slinff|tr-|t58,69,0.2981329526126038,0.239,0.0592329526126036,0.6956521739130435,0.022955312996547798,0.06920348119452294,9.08844212044717
CPI x TY brackets,fade|mv0.5|tp1f|slinff|tr2|t118,69,0.3016464990779103,0.239,0.0627464990779103,0.4782608695652174,0.0227400638605565,0.06855456869496558,9.08844212044717
consensus surprise,fade|e2|z1|tp5|sl5|t120,89,0.3149982858046484,0.239,0.0760982858046483,0.5280898876404494,0.0199960343964649,0.06846349346523577,11.722773169852147
consensus surprise,fade|e2|z2|tp2|slinf|t30,32,0.3054211759193087,0.239,0.0665211759193086,0.53125,0.0333428683564007,0.06845388870568761,4.2149296790479625
consensus surprise,fade|e2|z2|tp2|sl5|t30,32,0.3054211759193087,0.239,0.0665211759193086,0.53125,0.0333428683564007,0.06845388870568761,4.2149296790479625
consensus surprise,fade_then_flip|e2|z2|tp2|sl5|t30,32,0.3054211759193087,0.239,0.0665211759193086,0.53125,0.0333428683564007,0.06845388870568761,4.2149296790479625
consensus surprise,fade_then_flip|e2|z2|tp5|sl3|t120,43,0.3293793387934968,0.239,0.0904793387934967,0.5581395348837209,0.0287559450317682,0.06843559540565636,5.6638117562207
consensus surprise,fade_then_flip|e5|z2|tp2|sl3|t60,36,0.3020763898593309,0.239,0.0631763898593307,0.5833333333333334,0.0313892553371289,0.06835219107672667,4.741795888928958
CPI x TY brackets,fade|mv2|tp5b|sl2b|tr2|t58,46,0.3180487050850956,0.239,0.0791487050850955,0.391304347826087,0.0276547845645282,0.06807213515789597,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.25f|sl2f|tr2|t30,46,0.3007237527038686,0.239,0.0618237527038686,0.5652173913043478,0.0275193338815204,0.06773872387496148,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.25f|sl1.5f|tr2|t30,46,0.3007237527038686,0.239,0.0618237527038686,0.5652173913043478,0.0275193338815204,0.06773872387496148,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.25f|sl1f|tr2|t30,46,0.3007237527038686,0.239,0.0618237527038686,0.5652173913043478,0.0275193338815204,0.06773872387496148,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.25f|slinff|tr2|t30,46,0.3007237527038686,0.239,0.0618237527038686,0.5652173913043478,0.0275193338815204,0.06773872387496148,6.0589614136314465
CPI x TY brackets,fade|mv2|tp1f|sl1.5f|tr-|t238,46,0.3946214269643106,0.239,0.1557214269643108,0.5,0.027464349875142503,0.06760338097597973,6.0589614136314465
grid search,SR3 r6|payrolls|m2|h60|mv2,59,0.6186440677966738,0.5,0.1186440677966738,0.6101694915254238,0.024234058308915226,0.06755730740973236,7.771276595744681
CPI x TY brackets,fade|mv0|tp1f|sl1f|tr-|t118,84,0.3083998297697856,0.239,0.0694998297697856,0.5,0.020172875961091,0.06710079083359555,11.064190407500902
CPI x TY brackets,fade|mv1|tp1b|sl4b|tr4|t238,60,0.2918282502555466,0.239,0.0529282502555467,0.75,0.0238021621762706,0.06691326362269137,7.90299314821493
CPI x TY brackets,momentum|mv0|tp1.5f|slinff|tr-|t58,84,0.3011476362727732,0.239,0.0622476362727731,0.5357142857142857,0.0200344084272166,0.06664020796749005,11.064190407500902
CPI x TY brackets,fade|mv1|tp1f|slinff|tr-|t30,60,0.3136720392900956,0.239,0.0747720392900955,0.5166666666666667,0.0236515831957384,0.0664899520367199,7.90299314821493
CPI x TY brackets,fade|mv1|tp1f|sl2f|tr-|t30,60,0.3136720392900956,0.239,0.0747720392900955,0.5166666666666667,0.0236515831957384,0.0664899520367199,7.90299314821493
consensus surprise,fade|e15|z2|tp3|sl2|t120,32,0.3213447930454121,0.239,0.0824447930454121,0.46875,0.0323794460205202,0.06647595433447516,4.2149296790479625
consensus surprise,fade_then_flip|e2|z2|tp5|sl1|t120,52,0.3032494351019258,0.239,0.0643494351019257,0.3076923076923077,0.0253484198873077,0.06633958368544395,6.849260728452939
CPI x TY brackets,momentum|mv0.5|tp2b|slinfb|tr-|t118,69,0.3016721251063504,0.239,0.0627721251063504,0.6376811594202898,0.0219247384133075,0.06609660354918005,9.08844212044717
CPI x TY brackets,fade|mv3|tp2b|sl8b|tr-|t58,38,0.3368424949972206,0.239,0.0979424949972207,0.6842105263157895,0.0295230609417153,0.0660500816508408,5.005228993869456
CPI x TY brackets,fade|mv3|tp2b|sl8b|tr-|t30,38,0.3224441250673485,0.239,0.0835441250673484,0.5789473684210527,0.029493174696710495,0.0659832190403987,5.005228993869456
CPI x TY brackets,fade|mv0.5|tp1f|slinff|tr4|t118,69,0.3122424895889913,0.239,0.0733424895889912,0.5362318840579711,0.0217490968206446,0.0655670960814905,9.08844212044717
CPI x TY brackets,fade|mv1|tp1f|sl1f|tr4|t58,60,0.3146669563127086,0.239,0.0757669563127085,0.5333333333333333,0.0232356415114933,0.06532064584665849,7.90299314821493
CPI x TY brackets,momentum|mv0|tp5b|sl8b|tr-|t238,84,0.3257560824637395,0.239,0.0868560824637396,0.5595238095238095,0.019625009104686,0.06527842800307015,11.064190407500902
parameter search,rel|flash PMI|TY|momentum,76,0.2897043117495523,0.239,0.05070431174955231,0.5131578947368421,0.02055328368228878,0.06502916689555081,10.010457987738912
CPI x TY brackets,fade|mv2|tp5b|sl2b|tr2|t118,46,0.3143598020598103,0.239,0.0754598020598103,0.391304347826087,0.0263952825521374,0.06497187628518429,6.0589614136314465
CPI x TY brackets,fade|mv3|tp2b|sl2b|tr2|t30,38,0.3051587816961532,0.239,0.0662587816961533,0.4736842105263157,0.0289839428936797,0.06484394685463885,5.005228993869456
consensus surprise,fade|e5|z2|tp5|sl2|t60,32,0.3262876936418224,0.239,0.0873876936418223,0.46875,0.0314920375470751,0.06465407865694264,4.2149296790479625
consensus surprise,fade_then_flip|e15|z1.5|tp1|sl2|t120,53,0.278307483392163,0.239,0.039407483392163,0.7169811320754716,0.0244691668469219,0.06465130484419575,6.980977280923188
consensus surprise,fade_then_flip|e2|z1|tp5|sl3|t120,122,0.2922411226921239,0.239,0.0533411226921237,0.5081967213114754,0.0160706344014051,0.0644218384001028,16.069419401370357
parameter search,grid|TU|CPI|m1|h120|momentum,82,0.3081046430572816,0.223,0.08510464305728158,0.5121951219512195,0.01953698091746902,0.06420732193410182,10.800757302560404
consensus surprise,fade_then_flip|e2|z1.5|tp1|sl3|t120,48,0.2870452043618012,0.239,0.0481452043618011,0.7708333333333334,0.025504919570649,0.06413051898674188,6.322394518571944
CPI x TY brackets,fade|mv3|tp3b|slinfb|tr2|t30,38,0.3124436325812381,0.239,0.073543632581238,0.4210526315789473,0.0285897672754685,0.06396208261234299,5.005228993869456
CPI x TY brackets,fade|mv3|tp3b|sl4b|tr2|t30,38,0.3124436325812381,0.239,0.073543632581238,0.4210526315789473,0.0285897672754685,0.06396208261234299,5.005228993869456
CPI x TY brackets,fade|mv3|tp3b|sl8b|tr2|t30,38,0.3124436325812381,0.239,0.073543632581238,0.4210526315789473,0.0285897672754685,0.06396208261234299,5.005228993869456
CPI x TY brackets,fade|mv2|tp3b|sl2b|tr2|t58,46,0.3028021136599223,0.239,0.0639021136599221,0.4130434782608695,0.0259673175952545,0.06391844235516037,6.0589614136314465
